=================
MKR-8  auc: 0.9171  acc: 0.8435
epoch 130    train auc: 0.9633  acc: 0.8964    eval auc: 0.9187  acc: 0.8460    test auc: 0.9178  acc: 0.8456
epoch 131    train auc: 0.9630  acc: 0.8953    eval auc: 0.9188  acc: 0.8470    test auc: 0.9176  acc: 0.8452
epoch 132    train auc: 0.9628  acc: 0.8946    eval auc: 0.9190  acc: 0.8464    test auc: 0.9179  acc: 0.8450
epoch 133    train auc: 0.9632  acc: 0.8957    eval auc: 0.9186  acc: 0.8465    test auc: 0.9175  acc: 0.8453
epoch 134    train auc: 0.9634  acc: 0.8961    eval auc: 0.9182  acc: 0.8459    test auc: 0.9171  acc: 0.8450
epoch 135    train auc: 0.9630  acc: 0.8954    eval auc: 0.9186  acc: 0.8462    test auc: 0.9175  acc: 0.8455
epoch 136    train auc: 0.9630  acc: 0.8956    eval auc: 0.9191  acc: 0.8472    test auc: 0.9180  acc: 0.8455
epoch 137    train auc: 0.9633  acc: 0.8960    eval auc: 0.9182  acc: 0.8463    test auc: 0.9172  acc: 0.8452
epoch 138    train auc: 0.9627  acc: 0.8946    eval auc: 0.9186  acc: 0.8467    test auc: 0.9175  acc: 0.8455
epoch 139    train auc: 0.9631  acc: 0.8958    eval auc: 0.9191  acc: 0.8475    test auc: 0.9180  acc: 0.8455
epoch 140    train auc: 0.9632  acc: 0.8962    eval auc: 0.9186  acc: 0.8464    test auc: 0.9175  acc: 0.8457
epoch 141    train auc: 0.9630  acc: 0.8945    eval auc: 0.9187  acc: 0.8456    test auc: 0.9177  acc: 0.8445
epoch 142    train auc: 0.9632  acc: 0.8959    eval auc: 0.9190  acc: 0.8467    test auc: 0.9179  acc: 0.8457
epoch 143    train auc: 0.9634  acc: 0.8962    eval auc: 0.9185  acc: 0.8463    test auc: 0.9174  acc: 0.8449
epoch 144    train auc: 0.9628  acc: 0.8949    eval auc: 0.9189  acc: 0.8463    test auc: 0.9180  acc: 0.8454
epoch 145    train auc: 0.9632  acc: 0.8956    eval auc: 0.9186  acc: 0.8471    test auc: 0.9175  acc: 0.8456
epoch 146    train auc: 0.9629  acc: 0.8954    eval auc: 0.9189  acc: 0.8468    test auc: 0.9180  acc: 0.8455
epoch 147    train auc: 0.9632  acc: 0.8957    eval auc: 0.9183  acc: 0.8463    test auc: 0.9172  acc: 0.8456
epoch 148    train auc: 0.9632  acc: 0.8957    eval auc: 0.9187  acc: 0.8472    test auc: 0.9175  acc: 0.8451
epoch 149    train auc: 0.9632  acc: 0.8959    eval auc: 0.9185  acc: 0.8466    test auc: 0.9172  acc: 0.8454
